Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
29,920.00,1.000,-12.103,3.2248525404473e+00,2.7144,43.0543,2.1433,0.7294,0.2457,0.0000,0.7990,0.5364,0.0000,0.1260,0.0000,6.6860,4.3920,0.6714,0.3101,9.2972,31.0092,0.0000,0.0000,0.0000,-3.7265563425834e+01,-2.7906477860496e+01,7.8440142189483e+00,1.1880402836786e+00,3.3450688387870e+00,9.7913582e-01,9.1221111e-02,7.4983397e-07,2.7342493e-04,0.0000000e+00,2.0525048e-01,1.2503251e-03,4.0246863e-22,3.5961508e-04,0.0000000e+00,9.2779762e-02,5.6034303e-05,9.6031055e-04,5.1938472e-03,1.9230253e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.8813826e-01,-1.4350,6.2916028528214e+00,2.6723,-1.0212173330171e+02,-8.5771244599698e+01,1.3703632238282e+01,2.3543690571662e+00,7.4277011172807e+00,-1.5238485454562e+03,-1.2667630414327e+03, 2.1546788260207e+02, 3.3137843554460e+01, 1.1592525362485e+02, 1.3433002215834e-03,-7.9337963917584e-05, 4.0536742210633e-05, 2.3941800493806e-06, 3.8661638377652e-04,-4.1438026447641e-05, 3.2542363174708e-04, 3.4879310926507e-05
30,910.00,1.000,-12.275,3.2248618234380e+00,2.7233,43.0541,2.1432,0.7294,0.2486,0.0000,0.7964,0.5364,0.0000,0.1260,0.0000,6.6860,4.3920,0.6714,0.3101,9.2971,31.0091,0.0000,0.0000,0.0000,-3.7187438103280e+01,-2.7940080321749e+01,7.8158794586753e+00,1.1841888682126e+00,3.3429244644565e+00,9.9281622e-01,9.2933579e-02,7.3351188e-07,2.7494232e-04,0.0000000e+00,2.1264755e-01,1.2417972e-03,5.4702130e-23,3.5793465e-04,0.0000000e+00,9.3404088e-02,5.3188288e-05,9.4653308e-04,5.2755502e-03,1.9554863e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.8975987e-01,-1.4211,2.1078646003950e-02,2.9813,-2.7170459552957e-01,-2.1854783372571e-01,4.4928254995469e-02,7.0702563059653e-03,2.2845691463353e-02,-1.5217321578095e+03,-1.2679156993228e+03, 2.1452601833229e+02, 3.3124337875186e+01, 1.1579078429879e+02, 1.3385966388242e-03,-7.8980644336890e-05, 4.0411272336010e-05, 2.3843689988459e-06, 3.8514453900632e-04,-4.1090795334960e-05, 3.2523911459127e-04, 3.4699528460339e-05
31,900.00,1.000,-12.451,1.5961361345004e+00,5.3765,15.4220,0.1475,1.4689,0.0000,0.0000,0.0000,1.0840,0.0000,0.2546,0.0000,6.3959,6.1921,1.3565,0.6265,4.4006,62.6513,0.0000,0.0000,0.0000,-9.5216640496032e+00,-6.9960100294345e+00,2.1528824277958e+00,2.9687330107723e-01,9.5074915975180e-01,5.6047398e-01,6.2974724e-03,3.6178903e-06,2.2029417e-08,0.0000000e+00,1.7644826e-03,3.6423829e-03,4.1857160e-07,8.6678307e-04,0.0000000e+00,8.7187699e-01,1.2307383e-02,1.0176002e-02,2.7015763e-03,8.5945072e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.5548289e-01,-2.5023,1.6537125756031e+00,0.9805,nan,nan,nan,1.6865791963844e+00,2.3745829912029e+00,                 nan,                 nan,                 nan, 3.3905859390219e+01, 1.1561174961826e+02, 2.6180730126735e-03,-1.2154734597446e-03, 7.7215946144953e-05, 3.5848478157002e-05, 1.0023237012384e-04,-8.9798619725023e-06, 3.3762675781262e-04, 3.0248129218485e-05
32,890.00,1.000,-12.629,1.5961361348132e+00,5.3947,15.4220,0.1475,1.4689,0.0000,0.0000,0.0000,1.0840,0.0000,0.2546,0.0000,6.3959,6.1921,1.3565,0.6265,4.4006,62.6513,0.0000,0.0000,0.0000,-9.5001758650400e+00,-7.0055161357000e+00,2.1447446411383e+00,2.9587274703443e-01,9.5047090979780e-01,5.8131262e-01,6.4080204e-03,3.6209022e-06,2.2158079e-08,0.0000000e+00,1.9058288e-03,3.6224997e-03,4.2962627e-07,8.6253392e-04,0.0000000e+00,8.9430887e-01,1.2170939e-02,1.0154769e-02,2.7087028e-03,8.6161612e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.5856514e-01,-2.4994,2.4443425620179e-01,0.2131,nan,nan,nan,1.1471603818695e+00,7.7335184207497e-01,                 nan,                 nan,                 nan, 3.3879634224641e+01, 1.1548025980998e+02, 2.6272722380601e-03,-1.2016627403510e-03, 7.7547243297843e-05, 3.5468586596398e-05, 9.9877711982703e-05,-8.8854203824078e-06, 3.3756982683870e-04, 3.0031222785699e-05
33,880.00,1.000,-12.810,1.5961361351391e+00,5.4129,15.4220,0.1475,1.4689,0.0000,0.0000,0.0000,1.0840,0.0000,0.2546,0.0000,6.3959,6.1921,1.3565,0.6265,4.4006,62.6513,0.0000,0.0000,0.0000,-9.4787693969642e+00,-7.0150194597262e+00,2.1365389907973e+00,2.9487576286424e-01,9.5019266526327e-01,6.0330791e-01,6.5224773e-03,3.6239689e-06,2.2292911e-08,0.0000000e+00,2.0610265e-03,3.6023832e-03,4.4117232e-07,8.5823245e-04,0.0000000e+00,9.1772212e-01,1.2033680e-02,1.0133212e-02,2.7159723e-03,8.6382466e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6176356e-01,-2.4965,2.4443425620179e-01,0.2161,nan,nan,nan,1.1313461774893e+00,7.7860113417819e-01,                 nan,                 nan,                 nan, 3.3853313539218e+01, 1.1534837667048e+02, 2.6369459611957e-03,-1.1876962128716e-03, 7.7893289770316e-05, 3.5083603012616e-05, 9.9518397514771e-05,-8.7911020022651e-06, 3.3749263265353e-04, 2.9812901260089e-05
34,870.00,1.000,-12.995,1.5961361354786e+00,5.4312,15.4220,0.1475,1.4689,0.0000,0.0000,0.0000,1.0840,0.0000,0.2546,0.0000,6.3959,6.1921,1.3565,0.6265,4.4006,62.6513,0.0000,0.0000,0.0000,-9.4574453299102e+00,-7.0245200017539e+00,2.1282642944113e+00,2.9388239513032e-01,9.4991446136953e-01,6.2654242e-01,6.6410352e-03,3.6270920e-06,2.2434104e-08,0.0000000e+00,2.2316624e-03,3.5820293e-03,4.5323890e-07,8.5387775e-04,0.0000000e+00,9.4217424e-01,1.1895609e-02,1.0111325e-02,2.7233889e-03,8.6607766e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6508417e-01,-2.4935,2.4443425620179e-01,0.2191,nan,nan,nan,1.1153978296154e+00,7.8419227879110e-01,                 nan,                 nan,                 nan, 3.3826893643217e+01, 1.1521631730270e+02, 2.6471185593235e-03,-1.1735633419443e-03, 7.8254852108016e-05, 3.4693204594021e-05, 9.9154426720182e-05,-8.6969068321096e-06, 3.3739491838636e-04, 2.9593153507045e-05
35,860.00,1.000,-13.183,1.5961361358324e+00,5.4496,15.4220,0.1475,1.4689,0.0000,0.0000,0.0000,1.0840,0.0000,0.2546,0.0000,6.3959,6.1921,1.3565,0.6265,4.4006,62.6513,0.0000,0.0000,0.0000,-9.4362043603935e+00,-7.0340177623871e+00,2.1199193381339e+00,2.9289269039635e-01,9.4963633541290e-01,6.5110585e-01,6.7638983e-03,3.6302729e-06,2.2581859e-08,0.0000000e+00,2.4195296e-03,3.5614342e-03,4.6585734e-07,8.4946886e-04,0.0000000e+00,9.6772691e-01,1.1756727e-02,1.0089100e-02,2.7309572e-03,8.6837646e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6853337e-01,-2.4904,2.4443425620179e-01,0.2224,nan,nan,nan,1.0993106623344e+00,7.9015017182002e-01,                 nan,                 nan,                 nan, 3.3800369418793e+01, 1.1508435571368e+02, 2.6578161585908e-03,-1.1592525821278e-03, 7.8632754738859e-05, 3.4297038821217e-05, 9.8785799599085e-05,-8.6028348719784e-06, 3.3727642525120e-04, 2.9371968485581e-05
36,850.00,1.000,-13.374,1.5961361362011e+00,5.4680,15.4220,0.1475,1.4689,0.0000,0.0000,0.0000,1.0840,0.0000,0.2546,0.0000,6.3959,6.1921,1.3565,0.6265,4.4006,62.6513,0.0000,0.0000,0.0000,-9.4150471972305e+00,-7.0435127426135e+00,2.1115028754993e+00,2.9190669522601e-01,9.4935832674597e-01,6.7709580e-01,6.8912835e-03,3.6335133e-06,2.2736380e-08,0.0000000e+00,2.6266581e-03,3.5405940e-03,4.7906129e-07,8.4500485e-04,0.0000000e+00,9.9444634e-01,1.1617036e-02,1.0066530e-02,2.7386818e-03,8.7072245e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.7211800e-01,-2.4873,2.4443425620179e-01,0.2257,nan,nan,nan,1.0830798276937e+00,7.9650186116999e-01,                 nan,                 nan,                 nan, 3.3773735477166e+01, 1.1495283821331e+02, 2.6690668686154e-03,-1.1447512458961e-03, 7.9027884564913e-05, 3.3894718180346e-05, 9.8412516151635e-05,-8.5088861219110e-06, 3.3713689257946e-04, 2.9149335253592e-05
37,840.00,1.000,-13.569,1.5961361365853e+00,5.4864,15.4220,0.1475,1.4689,0.0000,0.0000,0.0000,1.0840,0.0000,0.2546,0.0000,6.3959,6.1921,1.3565,0.6265,4.4006,62.6513,0.0000,0.0000,0.0000,-9.3939745618711e+00,-7.0530049438253e+00,2.1030136262371e+00,2.9092445618302e-01,9.4908047674562e-01,7.0461851e-01,7.0234219e-03,3.6368149e-06,2.2897875e-08,0.0000000e+00,2.8553496e-03,3.5195046e-03,4.9288692e-07,8.4048472e-04,0.0000000e+00,1.0224037e+00,1.1476541e-02,1.0043606e-02,2.7465677e-03,8.7311711e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.7584536e-01,-2.4842,2.4443425620179e-01,0.2291,nan,nan,nan,1.0667003087630e+00,8.0327673489743e-01,                 nan,                 nan,                 nan, 3.3746986137161e+01, 1.1482220558593e+02, 2.6809011261011e-03,-1.1300453507627e-03, 7.9441201510702e-05, 3.3485815479040e-05, 9.8034576377997e-05,-8.4150605819489e-06, 3.3697605785443e-04, 2.8925242973231e-05
38,830.00,1.000,-13.767,1.5961361369858e+00,5.5049,15.4220,0.1475,1.4689,0.0000,0.0000,0.0000,1.0840,0.0000,0.2546,0.0000,6.3959,6.1921,1.3565,0.6265,4.4006,62.6513,0.0000,0.0000,0.0000,-9.3729871887427e+00,-7.0624943678394e+00,2.0944502750336e+00,2.8994601983111e-01,9.4880282876677e-01,7.3378985e-01,7.1605593e-03,3.6401795e-06,2.3066560e-08,0.0000000e+00,3.1082175e-03,3.4981620e-03,5.0737320e-07,8.3590748e-04,0.0000000e+00,1.0516756e+00,1.1335244e-02,1.0020321e-02,2.7546199e-03,8.7556195e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.7972324e-01,-2.4810,2.4443425620179e-01,0.2328,nan,nan,nan,1.0501669263108e+00,8.1050671762974e-01,                 nan,                 nan,                 nan, 3.3720115399648e+01, 1.1469302349836e+02, 2.6933521818270e-03,-1.1151194421927e-03, 7.9873753393356e-05, 3.3069858420602e-05, 9.7651980278342e-05,-8.3213582521357e-06, 3.3679365674763e-04, 2.8699680916409e-05
39,820.00,1.000,-13.969,1.5955000577555e+00,5.5266,15.3896,0.1476,1.4690,0.0000,0.0000,0.0000,1.0845,0.0000,0.2547,0.0000,6.3977,6.1946,1.3570,0.6268,4.4024,62.6763,0.0000,0.0000,0.0000,-9.3416305264388e+00,-7.0634420770773e+00,2.0840584086004e+00,2.8869253189072e-01,9.4775666803002e-01,7.4028238e-01,7.3147213e-03,1.2009265e-06,1.8795771e-08,0.0000000e+00,2.7481362e-03,3.4797382e-03,4.9146053e-07,8.3183387e-04,0.0000000e+00,1.0853155e+00,1.1247983e-02,1.0025637e-02,2.7618667e-03,8.7759741e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.8410322e-01,-2.4784,2.4507033033233e-01,0.2371,nan,nan,nan,1.0337588778934e+00,8.1897652442057e-01,                 nan,                 nan,                 nan, 3.3693122542882e+01, 1.1456600609243e+02, 2.7064562699205e-03,-1.0999539436610e-03, 8.0326668045560e-05, 3.2646245306030e-05, 9.7262554855753e-05,-8.2251274847494e-06, 3.3690706932650e-04, 2.8490960368392e-05
40,810.00,1.000,-14.174,1.5948992151093e+00,5.5483,15.3577,0.1477,1.4695,0.0000,0.0000,0.0000,1.0849,0.0000,0.2548,0.0000,6.4001,6.1969,1.3575,0.6270,4.4040,62.6999,0.0000,0.0000,0.0000,-9.3109502839690e+00,-7.0648365516114e+00,2.0736866845383e+00,2.8745549846349e-01,9.4676628302603e-01,7.4638908e-01,7.4744200e-03,1.2059678e-06,1.8969439e-08,0.0000000e+00,3.0126773e-03,3.4609257e-03,5.0783148e-07,8.2768527e-04,0.0000000e+00,1.1207523e+00,1.1159028e-02,1.0030791e-02,2.7692798e-03,8.7967889e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.8866105e-01,-2.4757,2.5014552691044e-01,0.2456,nan,nan,nan,1.0184418535488e+00,8.3285750618391e-01,                 nan,                 nan,                 nan, 3.3665996601571e+01, 1.1444213903341e+02, 2.7202554073505e-03,-1.0845323619578e-03, 8.0801273746447e-05, 3.2214473695609e-05, 9.6869347384659e-05,-8.1290378902530e-06, 3.3698902230935e-04, 2.8279291694556e-05
41,800.00,1.000,-14.383,1.5948992154758e+00,5.5671,15.3577,0.1477,1.4695,0.0000,0.0000,0.0000,1.0849,0.0000,0.2548,0.0000,6.4001,6.1969,1.3575,0.6270,4.4040,62.6999,0.0000,0.0000,0.0000,-9.2902572602208e+00,-7.0743028465564e+00,2.0649065029720e+00,2.8648878421742e-01,9.4649136165264e-01,7.7911475e-01,7.6288671e-03,1.2072131e-06,1.9124889e-08,0.0000000e+00,3.2938873e-03,3.4387975e-03,5.2363627e-07,8.2293009e-04,0.0000000e+00,1.1547334e+00,1.1014886e-02,1.0006714e-02,2.7778245e-03,8.8226800e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.9306332e-01,-2.4723,2.5014552691044e-01,0.2498,nan,nan,nan,1.0014139776554e+00,8.4166577815949e-01,                 nan,                 nan,                 nan, 3.3638721978028e+01, 1.1432269922642e+02, 2.7347974863644e-03,-1.0688356638564e-03, 8.1299090023415e-05, 3.1773967648193e-05, 9.6472782286694e-05,-8.0356793467759e-06, 3.3674191661716e-04, 2.8048844455556e-05
42,790.00,1.000,-14.597,1.5948992158581e+00,5.5858,15.3577,0.1477,1.4695,0.0000,0.0000,0.0000,1.0849,0.0000,0.2548,0.0000,6.4001,6.1969,1.3575,0.6270,4.4040,62.6999,0.0000,0.0000,0.0000,-9.2696524355213e+00,-7.0837663948043e+00,2.0560466921103e+00,2.8552605891513e-01,9.4621688832518e-01,8.1393207e-01,7.7895021e-03,1.2084832e-06,1.9286897e-08,0.0000000e+00,3.6067681e-03,3.4163985e-03,5.4024432e-07,8.1811355e-04,0.0000000e+00,1.1904134e+00,1.0869947e-02,9.9822433e-03,2.7865571e-03,8.8491365e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.9765406e-01,-2.4689,2.5014552691044e-01,0.2542,nan,nan,nan,9.8421023473797e-01,8.5108605328870e-01,                 nan,                 nan,                 nan, 3.3611297991056e+01, 1.1420938488647e+02, 2.7501383891285e-03,-1.0528377985440e-03, 8.1821844245953e-05, 3.1323925628345e-05, 9.6071560862573e-05,-7.9424440134397e-06, 3.3647212877032e-04, 2.7816879634796e-05
43,780.00,1.000,-14.814,1.5948992162568e+00,5.6046,15.3577,0.1477,1.4695,0.0000,0.0000,0.0000,1.0849,0.0000,0.2548,0.0000,6.4001,6.1969,1.3575,0.6270,4.4040,62.6999,0.0000,0.0000,0.0000,-9.2491366136901e+00,-7.0932272011156e+00,2.0471057423676e+00,2.8456736912034e-01,9.4594291627329e-01,8.5101157e-01,7.9566674e-03,1.2097788e-06,1.9455651e-08,0.0000000e+00,3.9554512e-03,3.3937242e-03,5.5770973e-07,8.1323453e-04,0.0000000e+00,1.2279054e+00,1.0724217e-02,9.9573697e-03,2.7954838e-03,8.8761770e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.0244429e-01,-2.4654,2.5014552691044e-01,0.2587,nan,nan,nan,9.6682496218473e-01,8.6116581454879e-01,                 nan,                 nan,                 nan, 3.3583716320119e+01, 1.1410452847463e+02, 2.7663471286478e-03,-1.0365121592714e-03, 8.2371679842667e-05, 3.0863533665882e-05, 9.5665683112473e-05,-7.8493318902904e-06, 3.3617938489644e-04, 2.7583387071239e-05
44,770.00,1.000,-15.036,1.5948885375884e+00,5.6236,15.3575,0.1477,1.4694,0.0000,0.0000,0.0000,1.0849,0.0000,0.2548,0.0000,6.4001,6.1968,1.3575,0.6270,4.4040,62.7003,0.0000,0.0000,0.0000,-9.2285368602775e+00,-7.1025437743733e+00,2.0380511775912e+00,2.8360841973635e-01,9.4565435726818e-01,8.9035409e-01,8.1308951e-03,2.8181412e-07,1.9631827e-08,0.0000000e+00,4.3449531e-03,3.3708130e-03,5.7611069e-07,8.0829499e-04,0.0000000e+00,1.2673749e+00,1.0577997e-02,9.9323007e-03,2.8045859e-03,8.9037603e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.0745256e-01,-2.4618,2.5015620599468e-01,0.2635,nan,nan,nan,9.4925688456050e-01,8.7196898952309e-01,                 nan,                 nan,                 nan, 3.3555967865242e+01, 1.1401136056515e+02, 2.7835115675624e-03,-1.0198288391263e-03, 8.2951312229785e-05, 3.0391876736258e-05, 9.5254852436263e-05,-7.7563107255760e-06, 3.3586750536114e-04, 2.7348661696244e-05
45,760.00,1.000,-15.261,1.5948885380222e+00,5.6425,15.3575,0.1477,1.4694,0.0000,0.0000,0.0000,1.0849,0.0000,0.2548,0.0000,6.4001,6.1968,1.3575,0.6270,4.4040,62.7003,0.0000,0.0000,0.0000,-9.2082018258433e+00,-7.1119989618741e+00,2.0289433905718e+00,2.8265794361386e-01,9.4538155990731e-01,9.3253019e-01,8.3122514e-03,2.8212809e-07,1.9814647e-08,0.0000000e+00,4.7802001e-03,3.3475743e-03,5.9547238e-07,8.0328759e-04,0.0000000e+00,1.3088691e+00,1.0430707e-02,9.9065919e-03,2.8139201e-03,8.9320270e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.1267834e-01,-2.4582,2.5561321804027e-01,0.2738,nan,nan,nan,9.3370925185273e-01,8.9010951050016e-01,                 nan,                 nan,                 nan, 3.3528042515668e+01, 1.1393443967936e+02, 2.8017490343303e-03,-1.0027542626394e-03, 8.3564348649968e-05, 2.9907927436288e-05, 9.4839662034766e-05,-7.6634450117735e-06, 3.3552802663960e-04, 2.7112080820352e-05
46,750.00,1.000,-15.491,1.5948874721529e+00,5.6614,15.3575,0.1477,1.4694,0.0000,0.0000,0.0000,1.0849,0.0000,0.2548,0.0000,6.4001,6.1968,1.3575,0.6270,4.4040,62.7003,0.0000,0.0000,0.0000,-9.1879462609062e+00,-7.1214422774691e+00,2.0197468439986e+00,2.8171131272257e-01,9.4510806398265e-01,9.7757672e-01,8.5009852e-03,2.8244949e-07,8.8026990e-09,0.0000000e+00,2.3179557e-03,3.3240506e-03,6.1588470e-07,7.9821520e-04,0.0000000e+00,1.3525773e+00,1.0282683e-02,9.8804675e-03,2.8234685e-03,8.9609339e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.1814226e-01,-2.4545,2.5561426981706e-01,0.2791,nan,nan,nan,9.1574589025532e-01,9.0247897855694e-01,                 nan,                 nan,                 nan, 3.3499928726235e+01, 1.1388027462184e+02, 2.8212211114134e-03,-9.8525053752747e-04, 8.4215734739878e-05, 2.9410526379893e-05, 9.4419776983103e-05,-7.5707004150053e-06, 3.3516501723198e-04, 2.6873966621500e-05
47,740.00,1.000,-15.726,1.5948874723607e+00,5.6804,15.3575,0.1477,1.4694,0.0000,0.0000,0.0000,1.0849,0.0000,0.2548,0.0000,6.4001,6.1968,1.3575,0.6270,4.4040,62.7003,0.0000,0.0000,0.0000,-9.1677951298755e+00,-7.1308920045318e+00,2.0104655039665e+00,2.8076923374516e-01,9.4483666144739e-01,1.0257663e+00,8.6982056e-03,2.8277667e-07,8.8896585e-09,0.0000000e+00,2.5586628e-03,3.3002284e-03,6.3741850e-07,7.9307470e-04,0.0000000e+00,1.3986476e+00,1.0133866e-02,9.8538797e-03,2.8332389e-03,8.9905125e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.2385816e-01,-2.4507,2.6422937344027e-01,0.2936,nan,nan,nan,8.9986476232989e-01,9.2452793944058e-01,                 nan,                 nan,                 nan, 3.3471613170812e+01, 1.1385826657179e+02, 2.8421580841697e-03,-9.6727500666841e-04, 8.4912491957459e-05, 2.8898368349689e-05, 9.3995273866238e-05,-7.4780811152600e-06, 3.3477768419439e-04, 2.6634261224103e-05
48,730.00,1.000,-15.966,1.5935276905722e+00,5.7013,15.3706,0.0976,1.4706,0.0000,0.0000,0.0000,1.0858,0.0000,0.2550,0.0000,6.3704,6.2021,1.3587,0.6275,4.4078,62.7539,0.0000,0.0000,0.0000,-9.1296170541663e+00,-7.1251546514021e+00,1.9981681730191e+00,2.7950222104425e-01,9.4245605327007e-01,1.1194531e+00,5.9048622e-03,2.8380908e-07,9.0066271e-09,0.0000000e+00,2.8449350e-03,3.2811522e-03,6.6229130e-07,7.8857782e-04,0.0000000e+00,1.4425949e+00,9.9577840e-03,9.8302868e-03,2.8450226e-03,9.0256145e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.2961857e-01,-2.4476,2.6558915544027e-01,0.3012,nan,nan,nan,8.8182783626710e-01,9.4002000866697e-01,                 nan,                 nan,                 nan, 3.3443086654469e+01, 1.1388112454356e+02, 2.8647911565725e-03,-9.4877965414832e-04, 8.5661685064279e-05, 2.8369978643151e-05, 9.3467351520275e-05,-7.3856104371979e-06, 3.3440647151593e-04, 2.6424156522279e-05
49,720.00,1.000,-16.210,1.5935276907984e+00,5.7204,15.3706,0.0976,1.4706,0.0000,0.0000,0.0000,1.0858,0.0000,0.2550,0.0000,6.3704,6.2021,1.3587,0.6275,4.4078,62.7539,0.0000,0.0000,0.0000,-9.1096825044427e+00,-7.1345778610295e+00,1.9887274262832e+00,2.7856971289757e-01,9.4218512317565e-01,1.1769372e+00,6.0476738e-03,2.8415741e-07,9.1010142e-09,0.0000000e+00,3.1515030e-03,3.2567305e-03,6.8642221e-07,7.8329946e-04,0.0000000e+00,1.4937961e+00,9.8075905e-03,9.8027721e-03,2.8552769e-03,9.0566382e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.3587815e-01,-2.4437,2.6558915544027e-01,0.3077,nan,nan,nan,8.6324442977579e-01,9.5521994301002e-01,                 nan,                 nan,                 nan, 3.3414315933311e+01, 1.1396911433321e+02, 2.8897718637590e-03,-9.2971039536509e-04, 8.6483047252156e-05, 2.7823714758089e-05, 9.3033535747921e-05,-7.2932665570553e-06, 3.3396859543782e-04, 2.6181118116516e-05
50,710.00,1.000,-16.459,1.5935276910345e+00,5.7395,15.3706,0.0976,1.4706,0.0000,0.0000,0.0000,1.0858,0.0000,0.2550,0.0000,6.3704,6.2021,1.3587,0.6275,4.4078,62.7539,0.0000,0.0000,0.0000,-9.0898428248438e+00,-7.1439983658629e+00,1.9791938757879e+00,2.7764156619709e-01,9.4191506327608e-01,1.2386342e+00,6.1969512e-03,2.8451326e-07,9.1989493e-09,0.0000000e+00,3.4974083e-03,3.2319994e-03,7.1195046e-07,7.7795013e-04,0.0000000e+00,1.5479125e+00,9.6566765e-03,9.7747772e-03,2.8657779e-03,9.0884029e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.4244099e-01,-2.4397,2.6558915544027e-01,0.3145,nan,nan,nan,8.4444865316497e-01,9.7149793393881e-01,                 nan,                 nan,                 nan, 3.3385281954216e+01, 1.1414365738300e+02, 2.9175246397475e-03,-9.1000625999363e-04, 8.7389546200286e-05, 2.7257707789966e-05, 9.2595063647984e-05,-7.2010458867585e-06, 3.3350576758472e-04, 2.5936483450200e-05
51,700.00,1.000,-16.713,1.5935276912809e+00,5.7587,15.3706,0.0976,1.4706,0.0000,0.0000,0.0000,1.0858,0.0000,0.2550,0.0000,6.3704,6.2021,1.3587,0.6275,4.4078,62.7539,0.0000,0.0000,0.0000,-9.0700989529013e+00,-7.1534161749043e+00,1.9695656147531e+00,2.7671782750636e-01,9.4164593162958e-01,1.3049351e+00,6.3530962e-03,2.8487689e-07,9.3005006e-09,0.0000000e+00,3.8884445e-03,3.2069536e-03,7.3898248e-07,7.7252854e-04,0.0000000e+00,1.6051629e+00,9.5050548e-03,9.7462893e-03,2.8765346e-03,9.1209353e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.4932701e-01,-2.4356,2.6558915544027e-01,0.3218,nan,nan,nan,8.2543996657051e-01,9.8891056773318e-01,                 nan,                 nan,                 nan, 3.3355955326083e+01, 1.1441828572150e+02, 2.9482671611502e-03,-8.8959764190934e-04, 8.8388029433675e-05, 2.6669829516582e-05, 9.2151935220572e-05,-7.1089484263375e-06, 3.3301770272988e-04, 2.5690243705654e-05
