Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
27,940.00,5.000,-11.404,1.5024786910140e+01,2.4594,55.4012,0.7397,17.1402,0.6611,0.0000,2.8740,0.1520,0.7182,0.1289,0.0000,2.8885,5.7619,0.1565,0.0666,6.6557,6.6557,0.0000,0.0000,0.0000,-2.3296208586468e+02,-1.8232219042904e+02,4.1742484800434e+01,6.1091726403885e+00,2.0227473491531e+01,4.7963052e-01,6.2680315e-02,3.9734787e-03,1.4849925e-03,0.0000000e+00,6.7021942e-02,1.1195460e-03,7.4649317e-03,2.3487585e-03,0.0000000e+00,2.4496014e-02,1.1676366e-05,3.4283715e-04,2.0884786e-02,6.9792362e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6673414e-01,1.8912,8.8024955722821e-01,2.7942,-1.3857021543290e+01,-1.1474579786859e+01,1.9638476333767e+00,3.1502753227523e-01,1.0482985533975e+00,-1.5324058041419e+03,-1.2583454350253e+03, 2.2590806505105e+02, 3.2929318588742e+01, 1.1977964975473e+02, 1.9990419371146e-03,-1.2138694929297e-04, 6.0707054466594e-05, 3.6862879189510e-06, 1.0976025661695e-03,-9.4388106841476e-05, 1.7966468305595e-04, 1.5450227452645e-05
28,930.00,5.000,-11.568,1.4196388058597e+01,2.4523,55.4651,0.6845,16.8314,0.6304,0.0000,2.7080,0.1606,0.6396,0.1364,0.0000,2.6738,5.7469,0.1648,0.0704,7.0440,7.0440,0.0000,0.0000,0.0000,-2.1946257815022e+02,-1.7190780781599e+02,3.9525221571898e+01,5.7889815138164e+00,1.9048015078899e+01,4.8686630e-01,6.0946597e-02,3.7050204e-03,1.4122927e-03,0.0000000e+00,6.5967830e-02,1.1195370e-03,6.7313055e-03,2.3134429e-03,0.0000000e+00,2.2392289e-02,1.0245161e-05,3.3955810e-04,2.0944832e-02,6.9760819e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.7580861e-01,1.7990,8.3740959929648e-01,2.7814,-1.3198751760250e+01,-1.0956549037101e+01,1.8636102922741e+00,3.0107441009007e-01,9.9808626127474e-01,-1.5301628038427e+03,-1.2597936021347e+03, 2.2471778390721e+02, 3.2898765829832e+01, 1.1947464629891e+02, 1.9796573094859e-03,-1.1922467222065e-04, 6.0174211997057e-05, 3.6239861652359e-06, 1.0725886024452e-03,-9.1769461219604e-05, 1.8528105503278e-04, 1.5852436391545e-05
29,920.00,5.000,-11.734,1.3404809683145e+01,2.4455,55.4830,0.6333,16.5085,0.6005,0.0000,2.5498,0.1698,0.5661,0.1445,0.0000,2.4641,5.7122,0.1736,0.0746,7.4600,7.4600,0.0000,0.0000,0.0000,-2.0654959277061e+02,-1.6191257141879e+02,3.7411072666318e+01,5.4813480989601e+00,1.7923669457466e+01,4.9471923e-01,5.9259021e-02,3.4499569e-03,1.3407792e-03,0.0000000e+00,6.4966132e-02,1.1153054e-03,6.0314020e-03,2.2669943e-03,0.0000000e+00,2.0335645e-02,8.9309512e-06,3.3606514e-04,2.0901590e-02,6.9427600e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.8526408e-01,1.6976,8.0050920162704e-01,2.7688,-1.2632224364122e+01,-1.0512041675019e+01,1.7769624012936e+00,2.8911477277480e-01,9.5491421505730e-01,-1.5279303077049e+03,-1.2612255404061e+03, 2.2352995624926e+02, 3.2868753657430e+01, 1.1917966536704e+02, 1.9609858339587e-03,-1.1710574380174e-04, 5.9661094983909e-05, 3.5628288502284e-06, 1.0485794793106e-03,-8.9205973656776e-05, 1.9129955995853e-04, 1.6274458772961e-05
30,910.00,5.000,-11.904,1.2644926551068e+01,2.4390,55.4502,0.5859,16.1695,0.5713,0.0000,2.3989,0.1797,0.4974,0.1532,0.0000,2.2595,5.6556,0.1830,0.0791,7.9083,7.9083,0.0000,0.0000,0.0000,-1.9414301120229e+02,-1.5227536977065e+02,3.5386587864294e+01,5.1844603479001e+00,1.6847031538572e+01,5.0330864e-01,5.7618128e-02,3.2073110e-03,1.2706758e-03,0.0000000e+00,6.4028211e-02,1.1066270e-03,5.3629170e-03,2.2092056e-03,0.0000000e+00,1.8332904e-02,7.7279063e-06,3.3237703e-04,2.0746316e-02,6.8764623e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.9514890e-01,1.5863,7.6874246862993e-01,2.7565,-1.2144926380945e+01,-1.0131187718715e+01,1.7020146745811e+00,2.7888426216848e-01,9.1782854707736e-01,-1.5257084677503e+03,-1.2626433353090e+03, 2.2234301013508e+02, 3.2839201752898e+01, 1.1889351106224e+02, 1.9429377831028e-03,-1.1502208539142e-04, 5.9165195235944e-05, 3.5025846930419e-06, 1.0254302762602e-03,-8.6687366448404e-05, 1.9778920224079e-04, 1.6720615190647e-05
31,900.00,5.000,-12.076,1.1912349787563e+01,2.4327,55.3611,0.5419,15.8120,0.5428,0.0000,2.2551,0.1905,0.4331,0.1626,0.0000,2.0605,5.5741,0.1931,0.0839,8.3946,8.3946,0.0000,0.0000,0.0000,-1.8217432923884e+02,-1.4294390537789e+02,3.3440245374379e+01,4.8967637112136e+00,1.5811783611224e+01,5.1278030e-01,5.6024313e-02,2.9762010e-03,1.2021710e-03,0.0000000e+00,6.3166573e-02,1.0932720e-03,4.7240447e-03,2.1399363e-03,0.0000000e+00,1.6391542e-02,6.6304804e-06,3.2851081e-04,2.0470300e-02,6.7743545e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.0551943e-01,1.4645,7.4137230225434e-01,2.7444,-1.1725361865770e+01,-9.8048612492956e+00,1.6370460865827e+00,2.7013787362973e-01,8.8595544808759e-01,-1.5234974388443e+03,-1.2640488271102e+03, 2.2115553146157e+02, 3.2810041644380e+01, 1.1861522721170e+02, 1.9254387819148e-03,-1.1296671536888e-04, 5.8684435782927e-05, 3.4430530931140e-06, 1.0030173036555e-03,-8.4204741074907e-05, 2.0483269416464e-04, 1.7195998426895e-05
32,890.00,5.000,-12.251,1.1203433708382e+01,2.4266,55.2084,0.5010,15.4331,0.5150,0.0000,2.1179,0.2023,0.3728,0.1729,0.0000,1.8675,5.4642,0.2039,0.0893,8.9258,8.9258,0.0000,0.0000,0.0000,-1.7058682416934e+02,-1.3387496928029e+02,3.1562442409872e+01,4.6169691999032e+00,1.4812693419178e+01,5.2331223e-01,5.4477741e-02,2.7558434e-03,1.1354275e-03,0.0000000e+00,6.2395023e-02,1.0750190e-03,4.1135903e-03,2.0591687e-03,0.0000000e+00,1.4520097e-02,5.6334875e-06,3.2448222e-04,2.0065513e-02,6.6337757e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.1644089e-01,1.3315,7.1765494949382e-01,2.7327,-1.1361851435609e+01,-9.5236857884465e+00,1.5803341333123e+00,2.6262233854426e-01,8.5841090652557e-01,-1.5212973801358e+03,-1.2654436265072e+03, 2.1996625854666e+02, 3.2781216543981e+01, 1.1834409547194e+02, 1.9084292746241e-03,-1.1093386031480e-04, 5.8217158355415e-05, 3.3840678293914e-06, 9.8123759196148e-04,-8.1750725736806e-05, 2.1252851155734e-04, 1.7706578102908e-05
33,880.00,5.000,-12.429,1.0515386630255e+01,2.4206,54.9833,0.4630,15.0295,0.4878,0.0000,1.9870,0.2154,0.3164,0.1842,0.0000,1.6815,5.3216,0.2156,0.0951,9.5099,9.5099,0.0000,0.0000,0.0000,-1.5933738331663e+02,-1.2503608000585e+02,2.9745742800834e+01,4.3441019391657e+00,1.3845755276602e+01,5.3512002e-01,5.2978231e-02,2.5455703e-03,1.0705938e-03,0.0000000e+00,6.1728614e-02,1.0516807e-03,3.5311001e-03,1.9670982e-03,0.0000000e+00,1.2728667e-02,4.7322228e-06,3.2030645e-04,1.9525735e-02,6.4525807e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.2798705e-01,1.1866,6.9673581701017e-01,2.7212,-1.1040866892170e+01,-9.2766349837634e+00,1.5299240414574e+00,2.5603697426149e-01,8.3417576922527e-01,-1.5191084520467e+03,-1.2668290959166e+03, 2.1877410235453e+02, 3.2752682527607e+01, 1.1807965420825e+02, 1.8918654509422e-03,-1.0891929674402e-04, 5.7762152744210e-05, 3.3255076634475e-06, 9.6001096775298e-04,-7.9319921404698e-05, 2.2099181400364e-04, 1.8259221932515e-05
34,870.00,5.000,-12.610,9.8465342646062e+00,2.4148,54.6755,0.4275,14.5976,0.4612,0.0000,1.8619,0.2298,0.2637,0.1967,0.0000,1.5034,5.1412,0.2283,0.1016,10.1559,10.1559,0.0000,0.0000,0.0000,-1.4840077343514e+02,-1.1640914980282e+02,2.7985499394061e+01,4.0776100928220e+00,1.2908538511871e+01,5.4845933e-01,5.1525064e-02,2.3448709e-03,1.0078207e-03,0.0000000e+00,6.1183067e-02,1.0231512e-03,2.9770127e-03,1.8642752e-03,0.0000000e+00,1.1029489e-02,3.9226299e-06,3.1599920e-04,1.8848384e-02,6.2297083e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.4023701e-01,1.0295,6.7749662000907e-01,2.7103,-1.0744582431040e+01,-9.0489541030566e+00,1.4832946927208e+00,2.4997532761984e-01,8.1191168773860e-01,-1.5169308067335e+03,-1.2682062790634e+03, 2.1757820729572e+02, 3.2724411742054e+01, 1.1782174410879e+02, 1.8757221003262e-03,-1.0692104880498e-04, 5.7318741589959e-05, 3.2673176724390e-06, 9.3928581304443e-04,-7.6909809651795e-05, 2.3035204241276e-04, 1.8861491879075e-05
35,860.00,5.000,-12.795,9.1967969503247e+00,2.4091,54.2731,0.3944,14.1340,0.4351,0.0000,1.7423,0.2458,0.2147,0.2106,0.0000,1.3348,4.9176,0.2420,0.1087,10.8734,10.8734,0.0000,0.0000,0.0000,-1.3777732844521e+02,-1.0799701279485e+02,2.6281000441563e+01,3.8175593106836e+00,1.2000823594426e+01,5.6361968e-01,5.0116704e-02,2.1534681e-03,9.4728405e-04,0.0000000e+00,6.0773107e-02,9.8948750e-04,2.4528514e-03,1.7518190e-03,0.0000000e+00,9.4374646e-03,3.2015058e-06,3.1157857e-04,1.8037383e-02,5.9660784e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.5326585e-01,0.8603,6.5834121498631e-01,2.6999,-1.0447443290883e+01,-8.8192238054706e+00,1.4368966910049e+00,2.4384260312393e-01,7.8970188380809e-01,-1.5147645692633e+03,-1.2695757541472e+03, 2.1637807449684e+02, 3.2696398594018e+01, 1.1757058687785e+02, 1.8599979466230e-03,-1.0494060383502e-04, 5.6886936378471e-05, 3.2095462603708e-06, 9.1904988832285e-04,-7.4522332690281e-05, 2.4074279232568e-04, 1.9520936447989e-05
36,850.00,5.000,-12.982,4.6951626333671e+00,2.3459,34.4897,0.2363,14.8255,0.2690,0.0000,1.1202,0.4809,0.1288,0.4125,0.0000,0.8143,3.9921,0.4206,0.2130,21.2985,21.2985,0.0000,0.0000,0.0000,-6.5252953210870e+01,-4.8194044163763e+01,1.5188451272855e+01,2.0014585315102e+00,6.1006804119543e+00,5.6796911e-01,4.7847298e-02,2.7820216e-03,5.5939650e-04,0.0000000e+00,6.3457113e-02,6.3209525e-04,2.0251284e-03,8.7514426e-04,0.0000000e+00,4.6722095e-03,2.2003726e-06,6.3850363e-04,7.8875083e-03,2.3645702e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.7246385e-01,-1.2207,4.5121109078883e+00,2.6314,-7.2404326099366e+01,-6.1549152105593e+01,9.6649370019799e+00,1.7147286268698e+00,5.3715016420603e+00,-1.5126503018112e+03,-1.2722913653759e+03, 2.1400430613486e+02, 3.2583170317371e+01, 1.1690876298067e+02, 1.7987605083370e-03,-9.2268856317977e-05, 5.5205202281314e-05, 2.8317949241663e-06, 8.2674766667749e-04,-5.9200598644858e-05, 4.1307259364184e-04, 2.9578728568605e-05
