Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
11,1100.00,2.000,-9.350,5.6944584697220e+01,2.6329,48.8419,2.3195,17.4783,1.7198,0.0059,9.0804,0.0348,4.9830,0.0098,0.0000,8.9675,2.9859,0.0434,0.0176,1.7561,1.7561,0.0000,0.0000,0.0000,-8.9155547891676e+02,-6.8179929836681e+02,1.5275547503911e+02,2.1628305555473e+01,8.1468371110048e+01,4.1220873e-01,6.4797121e-02,9.4276308e-03,2.7822512e-03,1.2393647e-04,9.3556961e-02,4.5672814e-04,3.4974984e-02,3.3987849e-04,0.0000000e+00,7.8168496e-02,5.4590875e-05,3.4477087e-04,8.2338522e-03,4.2439904e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.1974930e-02,2.2538,4.0605030621793e+00,3.0136,-6.5147869637870e+01,-5.2255254162290e+01,9.3890801992349e+00,1.3474030966445e+00,4.8300967137276e+00,-1.5783131688210e+03,-1.2321464335458e+03, 2.5209681045420e+02, 3.5463585255776e+01, 1.3315270034583e+02, 2.9694121650128e-03,-2.5590194893007e-04, 8.3731301942439e-05, 7.2159074465938e-06, 2.4632404890445e-03,-2.4241785841822e-04, 1.1388966568494e-04, 1.1208361089428e-05
12,1090.00,2.000,-9.479,5.3000723537659e+01,2.6224,49.2030,2.3561,17.4736,1.7193,0.0006,9.0608,0.0370,4.6198,0.0096,0.0000,8.5657,3.1156,0.0466,0.0189,1.8868,1.8868,0.0000,0.0000,0.0000,-8.2809842900744e+02,-6.3440258549029e+02,1.4209429887918e+02,2.0210814990263e+01,7.5510255402873e+01,4.1666429e-01,6.9539695e-02,8.9959397e-03,2.7563635e-03,1.1348888e-05,9.6990335e-02,4.7742297e-04,3.2765342e-02,3.2891162e-04,0.0000000e+00,7.4207642e-02,4.9691865e-05,3.4020656e-04,9.0146760e-03,4.5229952e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.6205957e-02,2.3020,3.9576943675589e+00,3.0590,-6.2154171303854e+01,-4.9765754323481e+01,9.0880805343314e+00,1.2938048853921e+00,4.6574003391607e+00,-1.5758969749231e+03,-1.2349303828329e+03, 2.5013138105874e+02, 3.5332235665298e+01, 1.3179118589926e+02, 2.9009139697733e-03,-2.4964243723678e-04, 8.2103889412875e-05, 7.0655714968517e-06, 2.3554746988791e-03,-2.3475905299724e-04, 1.1654526054560e-04, 1.1615516401013e-05
13,1080.00,2.000,-9.610,4.7785544422641e+01,2.5974,50.0398,2.2552,17.5087,1.6433,0.0000,8.5069,0.0410,4.1760,0.0106,0.0000,8.2380,3.3226,0.0515,0.0209,2.0927,2.0927,0.0000,0.0000,0.0000,-7.4804857660877e+02,-5.7440760709101e+02,1.2832351883957e+02,1.8397215951384e+01,6.7795943168161e+01,4.2167432e-01,7.1541599e-02,8.4315270e-03,2.7857931e-03,1.5498143e-08,9.6446652e-02,5.2111432e-04,3.0324959e-02,3.6008679e-04,0.0000000e+00,7.1558573e-02,4.5435468e-05,3.3662609e-04,1.0004741e-02,4.7933184e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.2137190e-02,2.3753,5.2405182833574e+00,3.1380,-7.9053605712586e+01,-6.2865931845484e+01,1.1962955967263e+01,1.6700079571988e+00,6.0835094087315e+00,-1.5737033006068e+03,-1.2382587041073e+03, 2.4789904777702e+02, 3.5180576154712e+01, 1.3009245338679e+02, 2.8025145433573e-03,-2.4145082746334e-04, 7.9660848390681e-05, 6.8631857079749e-06, 2.2073503142193e-03,-2.2480837355441e-04, 1.1998284523335e-04, 1.2219695314144e-05
14,1070.00,2.000,-9.744,4.3165528895838e+01,2.5688,51.0796,2.0930,17.5184,1.5370,0.0000,7.7906,0.0454,3.7793,0.0118,0.0000,7.8951,3.5365,0.0569,0.0232,2.3167,2.3167,0.0000,0.0000,0.0000,-6.7795721523704e+02,-5.2194336738766e+02,1.1615519327653e+02,1.6803594758593e+01,6.0998378305126e+01,4.2817328e-01,7.1852688e-02,7.8655453e-03,2.8024533e-03,0.0000000e+00,9.4125705e-02,5.6972353e-04,2.8277028e-02,3.9380987e-04,0.0000000e+00,6.8923019e-02,4.1229912e-05,3.3062034e-04,1.1029366e-02,5.0523118e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.8375836e-02,2.4578,4.6465026565062e+00,3.1504,-6.9250717585621e+01,-5.5084630872918e+01,1.0546913384732e+01,1.4749002690026e+00,5.3555380777372e+00,-1.5715425419269e+03,-1.2413854323968e+03, 2.4580807023054e+02, 3.5053068485956e+01, 1.2857310780800e+02, 2.7109012455215e-03,-2.3412699731124e-04, 7.7337059567485e-05, 6.6792154702532e-06, 2.0730421314706e-03,-2.1592040431712e-04, 1.2336896725092e-04, 1.2849655530208e-05
15,1060.00,2.000,-9.879,3.9402624493738e+01,2.5431,52.0352,1.9530,17.4655,1.4389,0.0000,7.1468,0.0497,3.4344,0.0129,0.0000,7.5688,3.7313,0.0622,0.0254,2.5379,2.5379,0.0000,0.0000,0.0000,-6.2048189780026e+02,-4.7888046611954e+02,1.0621567841632e+02,1.5493643276531e+01,5.5471783878239e+01,4.3447738e-01,7.2185299e-02,7.3338649e-03,2.7858178e-03,0.0000000e+00,9.1587195e-02,6.1602826e-04,2.6416492e-02,4.2497687e-04,0.0000000e+00,6.6362210e-02,3.7505165e-05,3.2495828e-04,1.2009204e-02,5.3003993e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,6.4633878e-02,2.5255,3.7849970814415e+00,3.1186,-5.6677410590518e+01,-4.5242253195215e+01,8.5775474592534e+00,1.2136719642820e+00,4.3711237523818e+00,-1.5693221256395e+03,-1.2441295586498e+03, 2.4392796533755e+02, 3.4947585600457e+01, 1.2733632591798e+02, 2.6361681439207e-03,-2.2784521375839e-04, 7.5432053420200e-05, 6.5196267451279e-06, 1.9644527943652e-03,-2.0831639600442e-04, 1.2679088832133e-04, 1.3445281544591e-05
16,1050.00,2.000,-10.016,3.6294025135534e+01,2.5203,52.9177,1.8249,17.3472,1.3529,0.0000,6.5906,0.0540,3.1260,0.0140,0.0000,7.2621,3.9051,0.0673,0.0276,2.7553,2.7553,0.0000,0.0000,0.0000,-5.7258376093821e+02,-4.4294919512712e+02,9.7974202328603e+01,1.4400696806861e+01,5.0906653870696e+01,4.4075748e-01,7.2272215e-02,6.8268157e-03,2.7495576e-03,0.0000000e+00,8.9227064e-02,6.5998243e-04,2.4647005e-02,4.5332568e-04,0.0000000e+00,6.3930893e-02,3.4119467e-05,3.1955646e-04,1.2951020e-02,5.5445374e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,7.0875620e-02,2.5803,3.1279934725244e+00,3.0849,-4.7150765285923e+01,-3.7793678431575e+01,7.0718262134663e+00,1.0139817663725e+00,3.6248141704412e+00,-1.5670702844373e+03,-1.2466018751601e+03, 2.4220111799662e+02, 3.4859083569100e+01, 1.2631029042455e+02, 2.5739594864882e-03,-2.2237549182474e-04, 7.3838988950640e-05, 6.3792695922120e-06, 1.8749455465090e-03,-2.0170696006689e-04, 1.3019825163013e-04, 1.4006750004679e-05
17,1040.00,2.000,-10.156,3.3637732736464e+01,2.4995,53.7331,1.7157,17.1796,1.2736,0.0000,6.0860,0.0583,2.8472,0.0151,0.0000,6.9802,4.0632,0.0725,0.0297,2.9729,2.9729,0.0000,0.0000,0.0000,-5.3137674418082e+02,-4.1199125353419e+02,9.0915349081692e+01,1.3457762185228e+01,4.7011908286940e+01,4.4681844e-01,7.2492103e-02,6.3436071e-03,2.6948606e-03,0.0000000e+00,8.6755804e-02,7.0183149e-04,2.2958311e-02,4.7920083e-04,0.0000000e+00,6.1656197e-02,3.1091696e-05,3.1451467e-04,1.3851115e-02,5.7789395e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,7.7216738e-02,2.6225,2.6733263180538e+00,3.0533,-4.0500001179896e+01,-3.2573096224609e+01,6.0365570995603e+00,8.7555136275143e-01,3.1062632914723e+00,-1.5647935104198e+03,-1.2488630701756e+03, 2.4058975763938e+02, 3.4781900864108e+01, 1.2543176918571e+02, 2.5207094644411e-03,-2.1744707771177e-04, 7.2471871916646e-05, 6.2517307079142e-06, 1.7989927980722e-03,-1.9576832560850e-04, 1.3367696451397e-04, 1.4546870639710e-05
18,1030.00,2.000,-10.297,3.1351599238328e+01,2.4805,54.4926,1.6199,16.9759,1.1997,0.0000,5.6260,0.0625,2.5990,0.0162,0.0000,6.7131,4.2062,0.0776,0.0319,3.1896,3.1896,0.0000,0.0000,0.0000,-4.9570710835776e+02,-3.8516704531023e+02,8.4825279551491e+01,1.2639193312961e+01,4.3665174663689e+01,4.5277423e-01,7.2780623e-02,5.8895446e-03,2.6250143e-03,0.0000000e+00,8.4214339e-02,7.4142493e-04,2.1396114e-02,5.0264274e-04,0.0000000e+00,5.9444595e-02,2.8332848e-05,3.0954936e-04,1.4710519e-02,6.0057668e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.3612921e-02,2.6542,2.3015074696154e+00,3.0272,-3.5003050857865e+01,-2.8242406050794e+01,5.1879252634547e+00,7.6027197328043e-01,2.6785259762124e+00,-1.5625027467496e+03,-1.2509578498718e+03, 2.3907063413868e+02, 3.4713578235757e+01, 1.2466951348031e+02, 2.4745153763321e-03,-2.1298944386340e-04, 7.1283788710182e-05, 6.1356234271468e-06, 1.7338070567884e-03,-1.9041349160006e-04, 1.3717703447185e-04, 1.5065319984053e-05
19,1020.00,2.000,-10.441,2.9357102209917e+01,2.4630,55.2032,1.5353,16.7413,1.1305,0.0000,5.2044,0.0668,2.3770,0.0173,0.0000,6.4597,4.3350,0.0827,0.0341,3.4063,3.4063,0.0000,0.0000,0.0000,-4.6441862263088e+02,-3.6161305678347e+02,7.9500108918077e+01,1.1919005762818e+01,4.0749835012218e+01,4.5865736e-01,7.3142176e-02,5.4627160e-03,2.5435890e-03,0.0000000e+00,8.1622983e-02,7.7880683e-04,1.9947629e-02,5.2373314e-04,0.0000000e+00,5.7293746e-02,2.5804650e-05,3.0461625e-04,1.5530658e-02,6.2256348e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,9.0077504e-02,2.6763,2.0086233756714e+00,3.0027,-3.0660016920251e+01,-2.4815462688155e+01,4.5196258996223e+00,6.6894243620077e-01,2.3471855919395e+00,-1.5602046375345e+03,-1.2529222861589e+03, 2.3762313063111e+02, 3.4652108275654e+01, 1.2408875797565e+02, 2.4365247688101e-03,-2.0891741214535e-04, 7.0313896904275e-05, 6.0289957102590e-06, 1.6770112026144e-03,-1.8552450912318e-04, 1.4070059499811e-04, 1.5565434971257e-05
20,1010.00,2.000,-10.587,2.7596439573054e+01,2.4469,55.8704,1.4603,16.4798,1.0655,0.0000,4.8163,0.0710,2.1776,0.0184,0.0000,6.2189,4.4504,0.0878,0.0362,3.6237,3.6237,0.0000,0.0000,0.0000,-4.3665679108849e+02,-3.4069051517606e+02,7.4789600524047e+01,1.1277986822605e+01,3.8180128236334e+01,4.6449712e-01,7.3583160e-02,5.0613834e-03,2.4534448e-03,0.0000000e+00,7.8997939e-02,8.1400609e-04,1.8602100e-02,5.4254188e-04,0.0000000e+00,5.5201796e-02,2.3478586e-05,2.9968371e-04,1.6312450e-02,6.4388895e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,9.6623700e-02,2.6896,1.7738327189414e+00,2.9795,-2.7169044943420e+01,-2.2057001710191e+01,3.9839794515289e+00,5.9534522586894e-01,2.0761478551948e+00,-1.5579037774782e+03,-1.2547828659502e+03, 2.3623186028756e+02, 3.4596031371554e+01, 1.2349473738972e+02, 2.4003686888671e-03,-2.0513938336407e-04, 6.9382775818637e-05, 5.9295640346986e-06, 1.6268727206865e-03,-1.8101318327248e-04, 1.4425205014654e-04, 1.6050132538696e-05
21,1000.00,2.000,-10.735,2.6026376049240e+01,2.4320,56.4987,1.3935,16.1946,1.0040,0.0000,4.4577,0.0753,1.9978,0.0195,0.0000,5.9899,4.5531,0.0929,0.0384,3.8423,3.8423,0.0000,0.0000,0.0000,-4.1178050963777e+02,-3.2191998565533e+02,7.0581254355287e+01,1.0701720243621e+01,3.5891948798164e+01,4.7032072e-01,7.4111181e-02,4.6840341e-03,2.3568969e-03,0.0000000e+00,7.6352405e-02,8.4703510e-04,1.7350315e-02,5.5912901e-04,0.0000000e+00,5.3167113e-02,2.1332895e-05,2.9472782e-04,1.7056406e-02,6.6456748e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.0326337e-01,2.6947,1.5824881213578e+00,2.9576,-2.4316806849327e+01,-1.9800298975407e+01,3.5475064791425e+00,5.3506644712118e-01,1.8549742270439e+00,-1.5556034290024e+03,-1.2565585940207e+03, 2.3488578327905e+02, 3.4544288397965e+01, 1.2295792246730e+02, 2.3677170008918e-03,-2.0161121607209e-04, 6.8541490089899e-05, 5.8363111652335e-06, 1.5821055797323e-03,-1.7681292571361e-04, 1.4783656680572e-04, 1.6521916260986e-05
